text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
"Con bong sao lo ve my cho 1,ooo mot nguoi do thui",con bong sao lo ve_my cho 1 oo mot nguoi do thôi,12,0,CLEAN,2,2,2,0.975,0.0143,0.0107,0.975
Nát bét bè bẹt 🤣,nát bét bè bẹt,4,0,CLEAN,1,1,1,0.9918,0.0042,0.9918,0.004
Xạo có tiếng :)) haha,xạo có tiếng vui,4,0,CLEAN,1,1,1,0.9914,0.0027,0.9914,0.0059
Trung nút vàng bá dơ,trung_nút vàng bá_dơ,3,2,HATE,0,0,0,0.9884,0.9884,0.0049,0.0067
Lại một vụ ăn chia đéo công bằng :))),lại một vụ ăn_chia đéo công_bằng,6,0,CLEAN,2,1,1,0.9891,0.0071,0.9891,0.0038
ジェイ ホープ nói hay thì làm diêu tút bơ kiếm tiền. ở đây nghĩ ra cho hay lên chém gió rầm rầm ko ra tiền lấp đầy cái bụng kêu đâu ku.,nói hay thì làm diêu tút bơ kiếm tiền ở đây nghĩ ra cho_hay lên chém gió rầm_rầm không ra tiền lấp đầy cái bụng kêu đâu ku,28,0,CLEAN,2,1,1,0.8874,0.1036,0.8874,0.009
Nguyễn Minh Thu chếtluondi,nguyễn_minh_thu chếtluondi,2,2,HATE,0,0,0,0.9952,0.9952,0.0025,0.0023
Đụma chất vãi lòn há há há,đụma chất vãi lòn há há há,7,1,OFFENSIVE,0,0,0,0.9328,0.9328,0.0635,0.0038
Trường Ronaldo con dân có tiền nó khác dân thường,trường ronaldo con dân có tiền nó khác dân_thường,9,0,CLEAN,2,2,2,0.9883,0.007,0.0046,0.9883
"Dân phát hiện cục cứt lạ sắp ra, báo cáo câpm trên, cấp trên bảo chờ kinh phí mới dc ỉa",dân phát_hiện cục cứt lạ sắp ra báo_cáo câpm trên cấp trên bảo chờ kinh_phí mới được ỉa,18,0,CLEAN,2,2,1,0.9793,0.0042,0.9793,0.0166
best xạo lol ý,best xạo lol_ý,3,1,OFFENSIVE,2,2,2,0.9895,0.0043,0.0062,0.9895
Rồi sao mày làm đc củ c gì ... hay viết đọc cho hay?,rồi sao mày làm được củ c gì hay viết đọc cho_hay,12,2,HATE,0,0,0,0.9906,0.9906,0.0049,0.0045
đíu tin được luôn =)))))))),đíu tin được luôn,4,0,CLEAN,1,1,1,0.9924,0.0038,0.9924,0.0037
bán linh hồn và não cho quỷ r thất vọng làm j =)),bán linh_hồn và não cho quỷ rồi thất_vọng làm gì,10,1,OFFENSIVE,2,2,2,0.7518,0.0077,0.2405,0.7518
"Bên Anh có vụ racist nữa, anh du học sinh Singapore bị nhóm hãm lon thượng đẳng đánh cho bờm đầu. Với cả chị này ý thức hơn hẳn chị Nhung, tôi thấy chị này chả có lỗi gì cả, quay về VN chữa trị vì rõ ràng VN đang thể hiện rất tốt phòng chống dịch",bên anh có vụ racist nữa anh du_học_sinh singapore bị nhóm hãm lon thượng_đẳng đánh cho bờm_đầu với cả chị này ý_thức hơn hẳn chị nhung tôi thấy chị này chả có lỗi gì cả quay về vn chữa_trị_vì rõ_ràng vn đang thể_hiện rất tốt phòng_chống dịch,47,0,CLEAN,2,2,2,0.9854,0.0113,0.0033,0.9854
Bài nào cũng cmt nhưng vẫn đ đc fan cứng 🤦‍♀️,bài nào cũng comment nhưng vẫn đ được fan cứng,10,1,OFFENSIVE,0,0,0,0.9965,0.9965,0.0017,0.0018
Trương Xuân Yến Huỳnh Nguyễn Mỹ Phương Lê Thanh Phong Dang Nguyen Van Võ Thanh Bình hết đi đơm nha mấy con đỗ nghèo khỉ :)))),trương xuân yến huỳnh_nguyễn_mỹ_phương lê_thanh phong_dang nguyen van võ_thanh bình hết đi đơm_nha mấy con đỗ nghèo khỉ,18,0,CLEAN,2,2,2,0.9896,0.0069,0.0035,0.9896
"Giàu thì nói cứt cũng thành cơm,nói gì chả đúng",giàu thì nói cứt cũng thành cơm nói gì chả đúng,11,2,HATE,1,1,1,0.9782,0.0183,0.9782,0.0035
"có thể là ai lây cho Nhung thì mình k biết nhưng do N khai báo gian dối nên N ms bị cả nước chửi thôi , nếu ngay từ đầu khai luôn từ ổ dịch bên Ý về thì cả cái chuyến bay ý đã được cách li hết chứ k để tình hình ra như bây giờ",có_thể là ai lây cho nhung thì mình không biết nhưng do n khai_báo gian_dối nên n mới bị cả nước chửi thôi nếu ngay từ đầu khai luôn từ ổ dịch bên ý về thì cả cái chuyến bay_ý đã được cách li hết chứ không để tình_hình ra như bây_giờ,52,0,CLEAN,2,2,2,0.577,0.3945,0.0285,0.577
Trường học thì có cái quỹ xây dựng trường trong khi trường xây tiền thuế của nhân dân trẻ em đi học từ lớp 1 đến lớp 12 có cái quỹ này,trường_học thì có cái quỹ xây_dựng trường trong khi trường xây tiền thuế của nhân_dân trẻ_em đi học từ lớp 1 đến lớp 12 có cái quỹ này,28,0,CLEAN,2,1,1,0.5522,0.2856,0.5522,0.1621
Hot link em gái ngon ngọt nước cho ae nè,hot link em_gái ngon ngọt nước cho ae nè,9,1,OFFENSIVE,0,0,0,0.9895,0.9895,0.0081,0.0024
Phò thì sao ?,phò thì sao,3,0,CLEAN,2,1,1,0.7611,0.0191,0.7611,0.2197
Nhịn tham nhũng sẽ có lợi hơn cho các lãnh đạo Việt Nam .,nhịn tham_nhũng sẽ có lợi hơn cho các lãnh_đạo việt_nam,10,0,CLEAN,2,2,2,0.985,0.0111,0.0039,0.985
"Thiên đường xã hội chủ nghĩa là cái từ chẳng bao giờ đc nhắc đến trong bất kỳ 1 sách vở, nghị quyết, văn kiện nào của đảng. Mà toàn là từ các nhóm chống cộng mà ra",thiên_đường xã_hội_chủ_nghĩa_là cái từ chẳng bao_giờ được nhắc đến trong bất_kỳ 1 sách_vở nghị_quyết văn_kiện nào của đảng mà toàn là từ các nhóm chống cộng mà ra,28,0,CLEAN,2,1,2,0.96,0.0271,0.0128,0.96
nghe mắc i* quá abeeee,nghe mắc i quá abee,5,1,OFFENSIVE,2,0,0,0.8574,0.8574,0.1142,0.0284
Khánh Con Sao Ko lấy số người chết của Ý ra nhỉ. Ý cũng là châu Âu đó. Hi sinh người chết vừa làm tăng miễn dịch cộng đồng vừa cho đỡ chật đất. Cách làm của Tây hay thật ta ơi 😌,khánh con sao không lấy số người chết của ý ra nhỉ_ý cũng là châu_âu đó hi_sinh người chết vừa làm tăng miễn_dịch cộng_đồng vừa cho đỡ chật đất cách làm của tây hay thật ta ơi,37,2,HATE,0,0,0,0.9722,0.9722,0.0069,0.0208
trong ảnh nhìn đẹp trai mà sao trong clip nhìn hãm loll vậy a,trong ảnh nhìn đẹp_trai mà sao trong clip nhìn hãm loll vậy anh,13,2,HATE,0,0,0,0.9845,0.9845,0.0114,0.004
Lee Sin lol mẹ giáo án kiểm soát của thầy Tú,lee sin lol mẹ giáo_án kiểm_soát của thầy tú,9,0,CLEAN,1,2,1,0.9761,0.0031,0.9761,0.0207
Lần sau bắt gặp chụp thành quả + chủ vũng nước đái = ghép lại. Up nó lên gr cty cho đội quần luôn 😃,lần sau bắt_gặp chụp thành_quả chủ vũng nước đái_ghép lại up nó lên gr cty cho đội quần luôn,19,2,HATE,0,0,0,0.9927,0.9927,0.0035,0.0039
"Loạn rồi, loạn thật rồi ông giáo ạ :))",loạn rồi loạn thật rồi ông giáo ạ,8,1,OFFENSIVE,0,0,0,0.9861,0.9861,0.0041,0.0097
lol,lol,1,0,CLEAN,1,1,1,0.9916,0.0032,0.9916,0.0052
"Luạt này trước đây ngầm, giờ hợp thức hóa. Đã hợp thức hóa thì quá tốt, chả có chuyện dân phòng đi bắt bớ nữa",luạt này trước_đây ngầm giờ hợp_thức hóa đã hợp_thức hóa thì quá tốt_chả có chuyện dân_phòng đi bắt_bớ nữa,19,0,CLEAN,2,2,2,0.9471,0.0353,0.0177,0.9471
"Bùi Thịnh qua bên trang comcom mà xem ! mà giờ bọn chúng xóa cả rồi ,làm tuyên giáo thì phải biết nói xuôi lẫn nói ngược bạn à !",bùi_thịnh qua bên trang comcom mà xem mà giờ bọn chúng xóa cả rồi làm tuyên_giáo thì phải_biết nói xuôi_lẫn nói ngược bạn à,24,0,CLEAN,2,2,2,0.9876,0.0089,0.0035,0.9876
Chị ơi có rãnh không chị chửi con mẹ 65 bớt những lo đi.,chị ơi có rãnh không chị chửi con mẹ 65 bớt những lo đi,14,0,CLEAN,2,2,2,0.9849,0.0103,0.0048,0.9849
"Đang nói về vấn đề nước nôi ở sông cửu long, bạn dong tran có đọc hết cm k vậy?",đang nói về vấn_đề nước_nôi ở sông cửu long bạn dong_tran có đọc hết cm không vậy,17,0,CLEAN,1,2,2,0.975,0.0156,0.0094,0.975
dnn thay ba nhieu hok tro` tot vc :L)),dnn thay ba nhieu không tro tot vc l,9,0,CLEAN,1,1,1,0.4988,0.1772,0.4988,0.324
Máy khứa có tiền đi nước ngoài đem bệnh về phát tháy gơi cmn,máy khứa có tiền đi nước_ngoài đem bệnh về phát tháy gơi cmn,13,0,CLEAN,1,1,2,0.8337,0.009,0.1574,0.8337
vơ vét mùa dịch tởm nhỉ,vơ vét mùa dịch tởm nhỉ,6,0,CLEAN,1,1,1,0.7541,0.0044,0.7541,0.2415
"to su ong CAn, deu co ong CAn nao tot. ong CAn tot chi thay trog phim. sao ko co ng nao di cung chu",to_su ong can_deu co_ong can_nao tot ong can_tot chi thay trog phim sao không co_ng nao di_cung chu,18,2,HATE,0,0,0,0.9854,0.9854,0.0084,0.0062
"Hay học pha thuốc nổ, qua bển du lịch đánh sập đập nhề?!",hay học pha thuốc_nổ qua bển du_lịch đánh sập đập nhề,11,2,HATE,1,0,0,0.8268,0.8268,0.1351,0.0381
Bú mạnh,bú mạnh,2,0,CLEAN,1,1,1,0.9901,0.0047,0.9901,0.0052
Sáng mắt chưa Nhung :),sáng_mắt chưa nhung,3,2,HATE,0,0,0,0.991,0.991,0.0046,0.0045
Biệt tài trả lời xong chẳng biết trần dần nói gì. Vũ Hoàng Lân thiếu người để kiếm viu đi phỏng vấn người điên.,biệt_tài trả_lời xong chẳng biết trần dần nói gì vũ_hoàng_lân thiếu người để kiếm viu đi phỏng_vấn người điên,19,2,HATE,0,0,0,0.9939,0.9939,0.0027,0.0034
abe ochco =))),abe ochco,2,2,HATE,0,0,0,0.9898,0.9898,0.0068,0.0035
Người có 500tr giúp cái người k có 500tr 😂 đm,người có 500 tr giúp cái người không có 500 tr đm,12,0,CLEAN,1,1,1,0.9904,0.0049,0.9904,0.0047
"ông khác với các vị tù khác ở chỗ là ông chẳng khổ như họ ở tù, quan chức ở tù cũng sướng.. có trà bưng nước rót, ở phòng riêng, người nhà vô chơi thoải mái..",ông khác với các vị tù khác ở chỗ là ông chẳng khổ như họ ở tù quan_chức ở tù cũng sướng có trà bưng nước rót ở phòng riêng người_nhà vô_chơi thoải_mái,33,1,OFFENSIVE,2,2,2,0.9501,0.0428,0.0072,0.9501
Đừng bao h so sánh abe với sela bởi vì abe tuổi lol mà so đc,đừng bao_giờ so_sánh abe với sela bởi_vì abe tuổi lol mà so được,13,2,HATE,1,1,1,0.8079,0.1585,0.8079,0.0336
"Khổ, làm ăn bố láo bị tẩy chay thì có mấy thành phần bợ đít chạy theo: ""người Việt dùng hàng Việt là yêu nước"", ""DN Việt đóng ngàn tỷ tiền thuế bị dập"".",khổ làm_ăn bố_láo bị tẩy_chay thì có mấy thành_phần_bợ đít chạy theo người việt dùng hàng việt là yêu nước dn việt đóng ngàn tỷ tiền thuế bị dập,29,1,OFFENSIVE,2,2,2,0.9887,0.0072,0.004,0.9887
Lúc hoạn nạn mới bt ai bạn ai thù nhưng mấy bn 3/// ăn cứt Mĩ nhiều quá đ nhận ra rồi :)))),lúc hoạn_nạn mới bình_thường ai bạn ai_thù nhưng mấy bao_nhiêu 3 ăn cứt_mĩ nhiều quá đ nhận ra rồi,19,2,HATE,0,0,1,0.9533,0.0237,0.9533,0.023
Tại c t chân thật quá k quỷ ma giống m,tại c tao chân_thật quá không quỷ ma giống mày,10,2,HATE,0,0,0,0.9949,0.9949,0.0015,0.0036
"Tiêu Chảy Cấp e đồng ý với ý kiến của bác,cmt của e bên kia cũng có vài thanh niên tay nhanh hơn não,vào một cái là trách móc nhà nc thế này thế kia ngay đc,thử hỏi k có nhà nc một ngày thôi xem chúng nó có còn ngồi yên mà bình tĩnh ấn phím k?với mấy thanh niên kiểu đấy tốt nhất cứ kệ cmc nó đi bác à,rồi xem chúng nó làm đc cái gì mà chúng nó trách nhà nc",tiêu_chảy cấp em đô_ng y_vơ i y_kiê n cu anh ba c comment cu anh_em bên kia cu_ng co_va i thanh_niên tay nhanh hơn na_o va_o mô tao ca i la_tra ch_mo c_nha nc thê_na_y thê_kia ngay được thư_ho i không co_nha nc mô tao nga y_thôi xem chu_ng no_co co_n ngô i yên_ma bi_nh ti_nh â n phi_mày không vơ i mâ_y thanh_niên kiê_u đâ y_tô tao nhâ tao_cư kê cmc no đi ba c anh rô i xem chu_ng no_la mày được ca i gi ma chu_ng no_tra ch nha nc,93,0,CLEAN,2,2,2,0.6606,0.3032,0.0362,0.6606
Quang Minh xạo lồn vừa phải 🤣🤣🤣,quang_minh xạo_lồn vừa_phải,3,0,CLEAN,2,2,2,0.9908,0.0047,0.0045,0.9908
Chán,chán,1,0,CLEAN,1,1,1,0.9612,0.0343,0.9612,0.0045
Chưởi bk chó là nó sắp tới số nữa con này khg bc loại nào ln,chưởi bk chó là nó sắp tới số nữa con này không bc loại nào ln,16,0,CLEAN,1,2,2,0.8823,0.0125,0.1053,0.8823
Nó chôn lò rồi thì ông cố nội lão trọng có sống dậy mà bắt cái thang cũng bó tay.,nó chôn_lò rồi thì ông cố nội_lão trọng có sống dậy mà bắt cái thang cũng bó_tay,17,2,HATE,1,0,0,0.9835,0.9835,0.003,0.0135
ý thức nd đã kém rồi nói gì đến mấy anh bụng phệ,ý_thức nd đã kém rồi nói_gì đến mấy anh bụng phệ,11,1,OFFENSIVE,2,0,2,0.9625,0.0281,0.0094,0.9625
"Long Nguyễn khs lợn, gà, bò, dê ăn đủ mà lại chừa chó :))) thương động vật thì nhịn ăn mẹ đi nhỉ.",long nguyễn_khs lợn gà bò dê ăn_đủ mà_lại chừa chó thương động_vật thì nhịn ăn mẹ đi nhỉ,18,0,CLEAN,2,2,1,0.5729,0.0148,0.5729,0.4122
"lấy về tế ông nội , tổ tiên đó mà :V",lấy về tế ông nội tổ_tiên đó mà vậy,9,1,OFFENSIVE,0,0,2,0.356,0.3532,0.2908,0.356
Hiền Vinh sao trong clip như thằng tâm thần vậy,hiền vinh_sao trong clip như thằng tâm_thần vậy,8,2,HATE,1,0,0,0.7396,0.7396,0.0247,0.2357
Bọn đức mặc quần áo lính băn tỉa thì sao ko thấy ai nói nhỉ,bọn đức_mặc quần_áo lính băn_tỉa thì sao không thấy ai nói nhỉ,12,0,CLEAN,2,2,2,0.99,0.0057,0.0043,0.99
Trung quốc thì nói mẹ Trung quốc đi bày đặt china chi nủng. Đang nói tiếng Việt hay tiếng anh,trung_quốc thì nói mẹ trung_quốc đi bày_đặt china chi_nủng đang nói tiếng việt hay tiếng anh,16,1,OFFENSIVE,0,2,0,0.951,0.951,0.0112,0.0378
Nhân danh fan cứng và theo kinh nghiệm 18năm ăn mì tôm thì đây là mì giả .vì mì thật thì làm đéo gì có tôm . độ mixi tiêu thụ hàng giả t báo Công an,nhân_danh fan cứng và theo kinh_nghiệm 18 năm ăn mì tôm thì đây là mì giả vì mì thật thì làm đéo gì có tôm_độ mixi tiêu_thụ hàng giả tao báo công_an,32,0,CLEAN,2,2,1,0.6853,0.3033,0.6853,0.0114
Bánh bèo cái l.ồ.n như cái bánh xèo. Má cười ĩa á.,bánh_bèo cái l ồ_n như cái bánh_xèo má cười ĩa_á,10,0,CLEAN,1,1,2,0.6202,0.0224,0.3574,0.6202
Cứ như thế này thì duyệt mẹ đi cho nhanh 😀,cứ như thế_này thì duyệt mẹ đi cho nhanh,9,0,CLEAN,1,1,1,0.9903,0.0062,0.9903,0.0035
dnn thay ba nhieu hok tro` tot vc :L)),dnn thay ba nhieu không tro tot vc l,9,0,CLEAN,1,1,1,0.4988,0.1772,0.4988,0.324
hết mie nó rừng vàng biển bạc rồi.,hết mie nó rừng vàng biển bạc rồi,8,1,OFFENSIVE,0,0,0,0.9956,0.9956,0.0021,0.0023
Không phải tụi nó sợ mà tụi nó thù dai. Vì tụi nó là lũ sức sinh.,không pha i tu i no sơ_ma tu i no thu dai_vi_tu i no_la lu_sư c_sinh,16,2,HATE,0,0,1,0.5323,0.4127,0.5323,0.055
Edg cmnr,edg cmnr,2,0,CLEAN,1,1,1,0.9734,0.0224,0.9734,0.0042
muon tan 1 phat vao mat,muon tan 1 phat vao mat,6,1,OFFENSIVE,0,0,0,0.995,0.995,0.0028,0.0022
Im ngay đi cái thằng suốt ngày chỉ đc cái nói đúng,im ngay đi cái thằng suốt ngày chỉ được cái nói đúng,12,0,CLEAN,1,1,2,0.9896,0.0054,0.0049,0.9896
"Nói đạo nhái mà đến giờ vẫn đéo lòi ra một đơn kiện. Chỉ có các tHiên tÀi âM nHạC các bạn phán đạo thôi, lmao.",nói đạo_nhái mà đến giờ vẫn đéo lòi ra một đơn kiện chỉ có các thiên_tài_âm_nhạc các bạn phán_đạo thôi lmao,21,1,OFFENSIVE,2,2,2,0.7867,0.0391,0.1742,0.7867
Má 🙂 Kiều Oanh Nguyễn Thị,má kiều_oanh nguyễn_thị,3,1,OFFENSIVE,0,0,0,0.9951,0.9951,0.0022,0.0027
Cđ châu md quá tr r🤣🤣,cđ châu_md quá tr rồi,5,2,HATE,0,0,1,0.8958,0.0833,0.8958,0.0208
Thầy làm như vậy là chết cdm tụi em ròi,thầy làm như_vậy là chết cdm tụi em rồi,9,0,CLEAN,1,2,2,0.9202,0.046,0.0338,0.9202
hỏg hết cả tai r -))) :),hỏg hết cả tai rồi,5,0,CLEAN,1,1,1,0.867,0.1251,0.867,0.0079
"Nhiều đứa thấy rãnh hơi lắm, làm đủ mọi cách rình rập nhà ngta xong kiểu nó đi ăn trộm mà làm con quan nên thường la làng, nhảy đỏng chứ ko rụt đầu như bọn dân đen. Nhà ngta nói chuyện mà nó cứ văng vẳng chen vào trong khi chả biết nó là ai? Ở đâu? Nói",nhiều đứa thấy rãnh_hơi lắm làm đủ mọi cách rình_rập nhà ngta xong kiểu nó đi ăn_trộm mà làm con quan nên thường la_làng nhảy_đỏng chứ không rụt_đầu như bọn dân đen nhà ngta nói_chuyện mà nó cứ văng_vẳng chen vào trong khi chả biết nó là ai ở đâu nói,51,0,CLEAN,2,2,2,0.9882,0.007,0.0048,0.9882
thằng cha nào đó sáng lên ti vi phỏng vấn danh nhân thời đại chiều là thấy nó vào khám rồi chuyện vn,thằng_cha nào đó sáng lên ti_vi_phỏng_vấn danh_nhân thời_đại chiều là thấy nó vào khám rồi chuyện vn,17,2,HATE,0,1,0,0.9741,0.9741,0.0204,0.0056
Đây là thất bại của CS chứ còn gì nữa,đây là thất_bại của có chứ còn gì nữa,9,2,HATE,0,0,0,0.995,0.995,0.0027,0.0023
ad có là con gái dống tui hem,admin có là con gái dống tui hem,8,0,CLEAN,2,2,2,0.9884,0.0078,0.0038,0.9884
"Đấu đá nhau khốc liệt,giã dối hơn cả XH Đen.vì có quyền điều khiển đc dư luận qua báo chí",đấu đá nhau khốc_liệt giã_dối hơn cả xh đen vì có quyền điều_khiển được dư_luận qua báo_chí,17,1,OFFENSIVE,2,2,2,0.7487,0.0952,0.1561,0.7487
Tây nó lại bảo mới trốn viện,tây nó lại bảo mới trốn_viện,6,1,OFFENSIVE,0,0,0,0.9961,0.9961,0.0014,0.0025
"lông dương lông là lông , dương là dương v.. Có nghĩa là lông cu",lông dương_lông là lông_dương là dương_vậy có nghĩa là lông cu,11,1,OFFENSIVE,0,0,0,0.9179,0.9179,0.0589,0.0232
Đậu má thầy ok chưa ?,đậu má thầy đồng_ý chưa,5,1,OFFENSIVE,0,0,0,0.9965,0.9965,0.0018,0.0017
Bạn trẻ ở trên là acc của ad hả :)) nó chửi ad chứ có chửi m đâu kệ mẹ chúg nó đi,bạn trẻ ở trên là acc của admin hả nó chửi_admin chứ có chửi mày đâu kệ mẹ chúg nó đi,21,1,OFFENSIVE,2,2,2,0.9867,0.0097,0.0035,0.9867
Ý thức đâu hết rồi,ý_thức đâu hết rồi,4,0,CLEAN,2,1,1,0.7207,0.2704,0.7207,0.0089
Cho cục gạch vào cái kính,cho cục gạch vào cái kính,6,1,OFFENSIVE,0,0,0,0.9912,0.9912,0.0033,0.0054
Chán😅😅,chán,1,0,CLEAN,1,1,1,0.9612,0.0343,0.9612,0.0045
Idol. Viết vậy là chết con đĩ mẹ người ta rồi,idol viết vậy là chết con đĩ mẹ người ta rồi,11,1,OFFENSIVE,2,2,2,0.9885,0.0058,0.0057,0.9885
Cực kỳ thuyết con mẹ nó phục,cực_kỳ_thuyết con mẹ nó phục,5,0,CLEAN,1,1,1,0.9926,0.0033,0.9926,0.0041
Bên ngoài là phát triển doanh nghiệp sản xuất ô tô trong nước nhưng bản chất thật sự là ..... Cướp tiền 1 cách công khai để đút vào túi mình.,bên ngoài là phát_triển doanh_nghiệp sản_xuất ô_tô trong nước nhưng bản_chất thật_sự là cướp tiền 1 cách công_khai để đút vào túi mình,23,2,HATE,1,1,1,0.9868,0.0084,0.9868,0.0047
Nói ra câu ngu bị mọi người chửi thêm cho,nói ra câu ngu bị mọi người chửi thêm cho,10,0,CLEAN,2,1,1,0.9826,0.0111,0.9826,0.0063
"Ừm thế đấy,chữ nhân dân hiện diện trên khắp danh xưng cơ quan chính phủ, nhưng dân chỉ như cọng cỏ cọng rác bên đường mà họ nhân danh.",ừm thế đấy chữ nhân_dân hiện_diện trên khắp danh_xưng cơ_quan chính_phủ nhưng dân chỉ như cọng cỏ cọng rác bên đường mà họ nhân_danh,24,0,CLEAN,2,2,2,0.96,0.0318,0.0081,0.96
"A đừng có giống chị Tịp đấy nhé, thông báo cách li tại nhà rồi đi quán uống cafe .☺️",anh đừng có giống chị tịp đấy nhé thông_báo cách_li tại nhà rồi đi quán uống cafe,17,2,HATE,0,0,0,0.9938,0.9938,0.0014,0.0047
"Lông ngông cuồng có chết cũng đâu có sao. Hay! Co Thương nghi quỹ vừa lùn  vừa trọc phỏng vấn là đúng rồi
XẠO KE",lông ngông_cuồng có chết cũng đâu có sao hay co_thương nghi_quỹ vừa lùn vừa trọc phỏng_vấn là đúng rồi xạo ke,21,2,HATE,0,0,0,0.6759,0.6759,0.0648,0.2593
Bat hết cái bọn gây hoang mang dư luận .,bat hết cái bọn gây hoang_mang dư_luận,7,0,CLEAN,2,2,2,0.9862,0.0064,0.0074,0.9862
nhà ai có người làm trong sân bay thì nhục phụ cái,nhà ai có người làm trong sân_bay thì nhục phụ cái,11,2,HATE,1,1,1,0.9873,0.0088,0.9873,0.0039
K phải khen chứ phim dỡ vkl,không phải khen chứ phim dỡ vkl,7,1,OFFENSIVE,0,0,0,0.9928,0.9928,0.005,0.0023
Cái a nào hi sinh xe máy cũng đáng. Giờ thì quy định mới mỗi xe phải có 4 bình cứu hoả loại to. Vl mấy bố đầu tôm,cái anh nào hi_sinh xe_máy cũng đáng giờ thì quy_định mới mỗi xe phải có 4 bình cứu hỏa loại to_vãi mấy bố đầu tôm,25,2,HATE,0,0,0,0.8593,0.8593,0.0984,0.0423
Tóc đẹp vai lon :)),tóc đẹp vai lon,4,1,OFFENSIVE,0,0,0,0.9928,0.9928,0.005,0.0022
vâng ơn đoảng ơn boác xd,vâng ơn đoảng_ơn boác xd,5,2,HATE,0,0,0,0.9798,0.9798,0.0036,0.0166
Dành cho lũ quan ngại,dành cho lũ quan_ngại,4,2,HATE,0,1,0,0.9736,0.9736,0.0054,0.021
Còn anh có công với ghpg đâu rồi.chắc lên cỏi niết bàn rồi thì phải???,còn anh có công với ghpg đâu rồi chắc lên cỏi niết bàn rồi thì phải,16,2,HATE,0,0,0,0.9938,0.9938,0.0016,0.0045
"Con lạy bố, tuyến này là của Posco Hàn Quốc, thằng TQ làm tuyến Cát Linh - Hà Đông",con lạy bố tuyến này là của posco hàn_quốc thằng tq làm tuyến cát linh_hà đông,16,0,CLEAN,2,2,2,0.9648,0.0314,0.0038,0.9648
Bài mai dù,bài mai dù,3,1,OFFENSIVE,0,0,0,0.9965,0.9965,0.0018,0.0017
Chac chan  Coronaviruswuhan qua di thi The Gioi se khong de yen  Trung Cong .,chac chan_coronaviruswuhan qua di_thi the gioi se không de yen trung_cong,11,2,HATE,0,0,0,0.9923,0.9923,0.003,0.0048
"Vũ Khắc Tiệp-kẻ chân dài, đầu ngắn?",vũ_khắc_tiệp kẻ chân dài đầu ngắn,6,2,HATE,0,0,0,0.9924,0.9924,0.0047,0.003
Lại Hợp Sâm clm đến v thì /ff,lại hợp sâm clm đến vậy thì ff,8,2,HATE,1,1,1,0.9918,0.005,0.9918,0.0032
Cái lồn má toàn danh hài thế này :v,cái lồn má toàn_danh hài thế_này vậy,7,0,CLEAN,1,1,1,0.9909,0.0052,0.9909,0.0038
"Bọn Anh này còn bị nhiều, với cái kiểu xem thường dịch bệnh này thì sắp rồi,bọn nó còn kì thị cả đeo khẩu trang mà, ng bệnh có triệu chứng thì khám qua loa",bọn anh này còn bị nhiều với cái kiểu xem_thường dịch_bệnh này thì sắp rồi bọn nó còn kì_thị cả đeo khẩu_trang mà ng bệnh có triệu_chứng thì khám qua_loa,30,0,CLEAN,2,2,2,0.96,0.034,0.0061,0.96
Hotgirl chỗ nào....nước hoa giả hàng face ko mà làm dữ,hotgirl chỗ nào nước_hoa giả hàng face không mà làm dữ,11,0,CLEAN,2,2,1,0.9065,0.0837,0.9065,0.0098
Thôi tụi nhật về nước dùm tao đi,thôi tụi nhật về nước dùm tao đi,8,2,HATE,0,0,0,0.9952,0.9952,0.0016,0.0031
Thế Vinh linh vật thờ là con quỷ dữ :Đ,thế vinh_linh_vật thờ là con quỷ dữ đ,8,0,CLEAN,2,2,2,0.9481,0.0435,0.0084,0.9481
Phim dở vl,phim dở_vãi,2,2,HATE,0,0,0,0.8422,0.8422,0.148,0.0098
Xạo l,xạo l,2,2,HATE,1,1,1,0.9913,0.0027,0.9913,0.006
Khổ thân a. Nhìn mặt a e thấy ngột ngạt r á,khổ thân anh nhìn mặt anh_em thấy ngột_ngạt rồi á,10,2,HATE,0,0,0,0.9837,0.9837,0.0035,0.0127
Nhảy ổn như mạng nhà t😕,nhảy ổn như mạng nhà tao,6,1,OFFENSIVE,0,0,0,0.9962,0.9962,0.0017,0.0021
Củ kỉ xấu xí để mầm chi,củ_kỉ xấu_xí để mầm chi,5,1,OFFENSIVE,0,0,0,0.9919,0.9919,0.0047,0.0034
dm áo vú =)),dm áo vú,3,0,CLEAN,1,1,1,0.9921,0.0031,0.9921,0.0048
có học thức chỉ tiếc văn hoá quá kém ...ý thức thua cả một con chó,có học_thức chỉ tiếc_văn_hóa quá kém ý_thức thua cả một con chó,12,1,OFFENSIVE,2,2,2,0.9893,0.0042,0.0064,0.9893
Thân Hoài Thương ơ lạ lol ghê. Ngta hay thì like mà t nghe k hay thì t dislike k đc à. Ảnh hưởng kinh tế gì nhà bạn k.,thân hoài_thương ơ lạ lol ghê_ngta hay thì like mà tao nghe không hay thì tao dislike không được à ảnh_hưởng kinh_tế gì nhà bạn không,26,2,HATE,0,0,0,0.5403,0.5403,0.3666,0.0932
Nguyễn Minh nhật bổn bệnh vl thế này á minh béo :)),nguyễn_minh_nhật bổn bệnh vãi thế_này á_minh béo,7,2,HATE,1,1,0,0.9583,0.9583,0.0338,0.0079
abe ochco =))),abe ochco,2,2,HATE,0,0,0,0.9898,0.9898,0.0068,0.0035
