text,text_cleaned,length,true_label,true_name,lr_pred,bilstm_pred,phobert_pred,phobert_conf,prob_clean,prob_off,prob_hate
ANH NGHỊ TRẺ VIỆT CỘNG😂🤣😅😄🤣😂,anh nghị trẻ việt cộng,5,2,HATE,0,0,2,0.9853,0.0113,0.0034,0.9853
Nguyễn Long vlin thật lun á bọn vô ý thức,nguyễn long_vlin thật lun á_bọn vô_ý_thức,6,2,HATE,0,0,2,0.9716,0.0242,0.0042,0.9716
Nguyễn Quốc Tùng Anh tội cho một ng bạn của cta :(,nguyễn_quốc_tùng anh tội cho một ng bạn của cta,9,0,CLEAN,2,0,0,0.9963,0.9963,0.0014,0.0024
"Chị mới xem clip của e lần đầu nên chị chưa biết đầu đuôi câu chuyện ra sao, chị chỉ hiểu sơ sơ là e bị bạn bên Mỹ lừa, lòng người khó lường thôi kệ đi e, họ sống sai với mình họ sẽ gánh hết nghiệp cho mình, và nó cũng là bài học cho tất cả vì ai trong cđ ít nhiều cũng một vài lần bị bạn bè phản bội, từ nay về sau đừng quá tin người nhất là cái gì liên quan đến tiền bạc.",chị mới xem clip của em lần đầu nên chị chưa biết đầu_đuôi câu_chuyện ra sao chị chỉ hiểu sơ_sơ là em bị bạn bên mỹ lừa_lòng người khó lường thôi kệ đi em họ sống sai với mình họ sẽ gánh hết_nghiệp cho mình và nó cũng là bài_học cho tất_cả vì ai trong cđ ít_nhiều cũng một_vài lần bị bạn_bè phản_bội từ nay về sau đừng quá tin người nhất là cái gì liên_quan đến tiền_bạc,78,0,CLEAN,2,2,0,0.9953,0.9953,0.0024,0.0023
@Em Gái Có Cu bn giỏi như tên của bn á 😄,em_gái có cu bao_nhiêu giỏi như tên của bao_nhiêu á,10,0,CLEAN,1,0,0,0.9897,0.9897,0.003,0.0072
#ERROR!,error,1,0,CLEAN,1,0,0,0.9933,0.9933,0.0043,0.0024
"Chính phủ Hàn quốc hoặc đông lào said:\""",chính_phủ hàn_quốc hoặc đông lào_said,5,0,CLEAN,2,2,0,0.9554,0.9554,0.0112,0.0334
"Ở bất cứ nơi nào những người như Lester đều là tài nguyên của quốc gia nên được chăm sóc bảo vệ,nhưng với những nước CS họ bị gọi là thành phần phản động,nguy hiểm cho an ninh quốc gia.",ở bất_cứ nơi nào những người như lester đều là tài_nguyên của quốc_gia nên được chăm_sóc bảo_vệ nhưng với những nước có họ bị gọi_là thành_phần phản_động nguy_hiểm cho an_ninh quốc_gia,31,2,HATE,1,1,2,0.9847,0.01,0.0053,0.9847
Nó dễ dãi với mình không có nghĩa nó không dễ dãi với thằng khác :),nó dễ_dãi với mình không có nghĩa nó không dễ_dãi với thằng khác,13,0,CLEAN,2,0,0,0.9896,0.9896,0.008,0.0024
Kéo xuống phía dưới thấy có tin bác bỏ tin sách giáo khoa rồi,ke o xuô ng phi anh dươ i thâ y_co tin ba c bo tin sa_ch gia_o khoa rô i,20,0,CLEAN,2,2,0,0.7554,0.7554,0.1219,0.1227
"Đây là chú bộ đội, đéoo phải ch ó CA? bộ đội đéoo muốn làm cũng bắt buộc phải làm thôi.",đây là chú bộ_đội đéoo phải ch ó ca bộ_đội đéoo muốn làm cũng bắt_buộc phải làm thôi,18,2,HATE,0,0,2,0.8458,0.132,0.0222,0.8458
Xã hội thối nát,xã_hội thối nát,3,2,HATE,1,1,2,0.9604,0.004,0.0357,0.9604
Nhiều bạn thắc mắc hỏi đảng cộng sản có được tham gia tranh cử ko... Thì đây bà này chính là ứng cử viên của đảng cộng sản đây,nhiều bạn thắc_mắc hỏi đảng_cộng_sản có được tham_gia tranh_cử không thì đây bà này chính là ứng_cử_viên của đảng_cộng_sản đây,20,0,CLEAN,2,2,0,0.9009,0.9009,0.0063,0.0928
Mặt như đàn ông :))),mặt như đàn_ông,3,0,CLEAN,2,1,0,0.9944,0.9944,0.0031,0.0025
Việt Nam cố gắng lên tất cả cùng chung sức thì dịch bệnh gì cũng sẽ vượt qua để cho bọn Hàn Quốc ngu ngục sướng mà không biết điều phải hối hận khi xem thường Việt Nam 💪💪💪🇲🇦🇲🇦🇲🇦,việt_nam cố_gắng lên tất_cả cùng chung sức thì dịch_bệnh gì cũng sẽ vượt qua để cho bọn hàn_quốc ngu ngục sướng mà không biết_điều phải hối_hận khi xem_thường việt_nam,29,2,HATE,0,0,2,0.9609,0.0356,0.0036,0.9609
Liếm ko từ 1 cái gì cả cứt và lá xoan cũng liếm nốt,liếm không từ 1 cái gì cả cứt và lá xoan cũng liếm nốt,14,1,OFFENSIVE,2,2,1,0.9892,0.0032,0.9892,0.0076
Quang Minh cái lồn má,quang_minh cái lồn má,4,2,HATE,1,1,2,0.9899,0.0049,0.0052,0.9899
"Chong tham nhung, chang le ng nha chống nguoi nha ???",chong tham_nhung chang_le ng_nha chống nguoi nha,7,2,HATE,0,0,2,0.5895,0.209,0.2014,0.5895
chảm,chảm,1,0,CLEAN,1,0,0,0.9958,0.9958,0.0025,0.0017
"luôn dặn lòng đừng tin chúng nó, mà thấy sale là vẫn ào ra... t khổ quá mà",luôn dặn_lòng đừng tin chúng_nó mà thấy sale là vẫn ào ra tao khổ quá mà,16,0,CLEAN,1,0,0,0.9964,0.9964,0.0017,0.0019
đm thề chưa bao giờ xem phim mà ngủ =)) đây là lần đầu,đm thề chưa bao_giờ xem phim mà ngủ đây là lần đầu,12,1,OFFENSIVE,0,0,1,0.9754,0.0214,0.9754,0.0031
"Ngu thì chết, đâu phải ko có suy nghĩ đúng sai, chỉ do ko có ý thức.",ngu thì chết đâu phải không có suy_nghĩ đúng sai chỉ do không có ý_thức,15,1,OFFENSIVE,2,2,1,0.9852,0.0099,0.9852,0.005
":)) nó chửi cho đúng :)) chứ k phải là nó chửi sai.nó chửi cho khôn ra chứ nó chửi k phải là để cho tụt hậu,cho đi xuống...tuy văn phong Thô- Tục nhưng nó Thật...nên đéo thể cãi được ,thấy xấu hổ thì phải thay đổi",nó chửi cho đúng chứ không phải là nó chửi sai nó chửi cho khôn_ra chứ nó chửi không phải là để cho tụt_hậu cho đi xuống tuy văn_phong thô_tục nhưng nó thật nên đéo_thể cãi được thấy xấu_hổ thì phải thay_đổi,42,1,OFFENSIVE,2,2,1,0.8926,0.0124,0.8926,0.095
#ERROR!,error,1,0,CLEAN,1,0,0,0.9933,0.9933,0.0043,0.0024
Nguyễn Văn Quý haha mắc cười vl sao đéo ai haha vậy,nguyễn_văn_quý vui_mắc cười vãi_sao đéo ai vui vậy,8,0,CLEAN,1,1,0,0.652,0.652,0.3423,0.0057
Vũ Khắc Hoàng ui chỏm râu xinh xẻo,vũ_khắc_hoàng ui chỏm râu xinh_xẻo,5,0,CLEAN,1,1,0,0.9959,0.9959,0.0022,0.0019
song cham lai,song cham lai,3,0,CLEAN,1,1,0,0.9953,0.9953,0.0027,0.002
@Linh Phan em con mẹ Hường ạ,linh phan_em con mẹ hường ạ,6,0,CLEAN,2,0,0,0.9964,0.9964,0.0016,0.002
Khi mà nỗi lo cơm áo gạo tiền nó đè lên vai thì tết càng ngày nó càng nhạt dần,khi mà nỗi lo cơm_áo gạo tiền nó đè lên vai thì tết càng ngày nó càng nhạt dần,19,0,CLEAN,2,1,0,0.9935,0.9935,0.0033,0.0032
oh,oh,1,0,CLEAN,1,0,0,0.9962,0.9962,0.002,0.0018
Có người bên trong mà bê hộp quà như bê cái kẹo vậy,có người bên trong mà bê_hộp quà như bê cái kẹo vậy,12,0,CLEAN,1,1,0,0.8778,0.8778,0.1182,0.004
Chúc mừng ngài đã trở lại. Sợ ngài chết mất xác ko ai diễn hề cho chúng con. Tạ ơn chúa đã bảo vệ ngài.,chúc_mừng ngài đã trở_lại sợ ngài chết mất xác không ai diễn_hề cho chúng con tạ ơn_chúa đã bảo_vệ ngài,20,0,CLEAN,2,2,0,0.9905,0.9905,0.0015,0.008
Đeo cái vòng này rồi thì Phật cũng méo độ nổi anh đâu kakaka.,đeo cái vòng này rồi thì phật cũng méo_độ nổi anh đâu kakaka,13,0,CLEAN,1,1,0,0.9872,0.9872,0.0024,0.0104
Giống đầu cùa cầu thủ tot,giống đầu cùa cầu_thủ tot,5,0,CLEAN,1,1,0,0.9617,0.9617,0.0221,0.0162
kinh thế,kinh thế,2,0,CLEAN,1,0,0,0.9761,0.9761,0.0177,0.0062
Ánh sáng của Đảng :)),ánh_sáng của đảng,3,0,CLEAN,1,0,0,0.9587,0.9587,0.0198,0.0215
Mac Ngoc Anh mình cũng tên Nhung tuy mình k giàu nhưng mình có não 😞,mac ngoc anh mình cũng tên nhung tuy mình không giàu nhưng mình có não,15,0,CLEAN,2,0,0,0.9731,0.9731,0.0046,0.0223
Sinh ư nghệ. Tử ư nghệ. Sống vì nghề mà chết cũng vì nghề. Trân trọng lắm.,sinh ư_nghệ_tử ư_nghệ sống vì nghề mà chết cũng vì nghề trân_trọng lắm,13,0,CLEAN,1,1,0,0.9959,0.9959,0.002,0.0021
ngu thì,ngu thì,2,1,OFFENSIVE,2,1,1,0.9816,0.004,0.9816,0.0144
"cũng thế thôi. quân đội có súng ống mới đàn áp đc dân chứ, ko thì đảo chính từ lâu rồi",cũng thế thôi quân_đội có súng_ống mới đàn_áp được dân chứ không thì đảo_chính từ lâu rồi,17,2,HATE,0,0,2,0.7034,0.2611,0.0354,0.7034
chất vđ ạ,chất vđ ạ,3,0,CLEAN,1,0,0,0.9538,0.9538,0.043,0.0032
4 sao nền nhũ đỏ là thượng tượng?,4 sao nền nhũ đỏ là thượng_tượng,7,0,CLEAN,2,1,0,0.9962,0.9962,0.0016,0.0022
Linh Ly Phan m làm như c sành lắm vị,linh_ly phan_mày làm như c sành lắm vị,8,0,CLEAN,2,1,0,0.9784,0.9784,0.0057,0.0159
Lan Hoa ăn nói như bộ phận sinh dục vậy bạn êii,lan hoa ăn_nói như bộ_phận sinh_dục vậy bạn êii,9,2,HATE,0,2,2,0.9835,0.0117,0.0048,0.9835
Muốn phản ak!!! Lên phường :)))),muốn phản_ak lên phường,4,0,CLEAN,1,0,0,0.996,0.996,0.0021,0.002
"Đm nợ cộng sản,chính xác là tàu ngập cmn đầu ra rồi :)))) dân mỹ nó chửi như hát hay :)) ngồi ấy mà ẳng",đm nợ cộng_sản chính_xác là tàu ngập cmn đầu_ra rồi dân_mỹ nó chửi như hát hay ngồi ấy mà ẳng,20,2,HATE,1,2,2,0.9908,0.0047,0.0045,0.9908
Nhìn mặt ngu hơn bò,nhìn mặt ngu hơn bò,5,1,OFFENSIVE,2,2,1,0.9822,0.0024,0.9822,0.0154
Nhìn là thấy kg có gì rồi . Coi chừng bị lừa,nhìn là thấy không có gì rồi coi_chừng bị lừa,10,0,CLEAN,1,0,0,0.9848,0.9848,0.0127,0.0026
trơ trẽn vkl 💩,trơ trẽn vkl,3,1,OFFENSIVE,0,1,1,0.893,0.1005,0.893,0.0065
khịa cực mạnh,khịa cực mạnh,3,0,CLEAN,1,0,0,0.9311,0.9311,0.0649,0.004
Em ái mộ chị minh hiếu quá,em ái_mộ chị minh_hiếu quá,5,0,CLEAN,2,0,0,0.9967,0.9967,0.0015,0.0018
Trần Văn Quân đc bạn ơi chán câu đấy lắm rồi,trần văn_quân được bạn ơi chán câu đấy lắm rồi,10,0,CLEAN,2,0,0,0.9963,0.9963,0.0014,0.0022
Bê đê dơ,bê đê dơ,3,2,HATE,1,1,2,0.7002,0.015,0.2847,0.7002
"Trưa nóng 2 bố con làm tí cỏ ăn cho nó ngon, ngũ cho nó đúng bữa :))",trưa nóng 2 bố_con làm tí cỏ ăn cho nó ngon_ngũ cho nó đúng bữa,15,0,CLEAN,1,0,0,0.9936,0.9936,0.0036,0.0028
"Cương Đặng m chắc là dân miền ngoài r mở miệng là thịt chó , chúng m đeo có tình thương động vật",cương đặng_mày chắc là dân miền ngoài rồi mở_miệng là thịt chó chúng_mày đeo có tình_thương động_vật,17,2,HATE,0,2,2,0.9893,0.0069,0.0038,0.9893
Tốt nhất là bỏ,tốt nhất là bỏ,4,0,CLEAN,1,0,0,0.993,0.993,0.0041,0.0029
ai kêu đi kím chuyện đá xéo minh hiếu trong khi ngta dell dụng j đến mình,ai kêu đi kím chuyện đá xéo_minh_hiếu trong khi ngta dell_dụng gì đến mình,14,1,OFFENSIVE,0,1,1,0.9787,0.0083,0.9787,0.013
ung thư giờ đó mà,ung_thư giờ đó mà,4,1,OFFENSIVE,0,0,1,0.5983,0.3955,0.5983,0.0062
༺Mercedes SLT.4160༻ phút thứ mấy v bạn,mercedes slt 4160 phút thứ mấy vậy bạn,8,0,CLEAN,2,0,0,0.9961,0.9961,0.0014,0.0024
Tùng hỏng :)))),tùng hỏng,2,0,CLEAN,2,0,0,0.9956,0.9956,0.0024,0.002
con t khỏi ăn Tết vì mẹ nó cắt cho nó quả đầu quá đẹp :)),con tao khỏi ăn tết vì mẹ nó cắt cho nó quả đầu quá đẹp,15,0,CLEAN,1,1,0,0.9959,0.9959,0.0016,0.0025
kinh nhờ,kinh nhờ,2,0,CLEAN,1,0,0,0.9932,0.9932,0.0038,0.003
Dân InDo thì m nge làm lol gì??? K thích thì câm họng lại ok chưa lên đây sủa làm cc gì.,dân indo thi_mày nge_la mày lol gi không thi ch thi câm_ho ng_la i đồng_ý chưa lên đây su anh la_mày cc gi,23,2,HATE,1,2,2,0.9906,0.0055,0.004,0.9906
Đã ngu còn hay phát biểu,đã ngu còn hay phát_biểu,5,1,OFFENSIVE,2,1,1,0.9767,0.0054,0.9767,0.0179
Bọn này học đòi tao thôi 😂,bọn này học đòi tao thôi,6,0,CLEAN,2,0,0,0.9962,0.9962,0.0016,0.0022
Chị ấy đúng là người vừa có tiền lại không có não. Nhà nước nên lập danh sách gửi cho hàng không cấm vận những ng đang trong thời gian cách ly để họ không di chuyển khỏi khu vực cách ly nhỉ. Và nên sử phạt thật nặng những trường hợp ntn lần sau khỏi tái phạm nữa,chị ấy đúng là người vừa có tiền lại không có não nhà_nước nên lập danh_sách gửi cho hàng_không cấm_vận những ng đang trong thời_gian cách_ly để họ không di_chuyển khỏi khu_vực cách_ly_nhỉ và nên sử_phạt thật nặng những trường_hợp như_thế_nào lần sau khỏi tái_phạm nữa,46,2,HATE,0,2,2,0.9877,0.0084,0.0039,0.9877
Con này chắc không có gì làm nên rảnh nên bày ra  tay đôi nói bậy,con này chắc không có gì làm_nên rảnh nên bày ra_tay đôi nói bậy,14,0,CLEAN,2,2,0,0.8738,0.8738,0.0119,0.1144
"Cá chết vẫn chưa rõ nguyên nhân, biển thì vẫn đầy chất độc, chính quyền vẫn hô hào những chuyện tào lao và im lặng những chuyện cấp bách. Cứ thế này bà con ta sẽ sống như thế nào đây?",cá chết vẫn chưa rõ nguyên_nhân biển thì vẫn đầy chất_độc chính_quyền vẫn hô_hào những chuyện tào_lao và im_lặng những chuyện cấp_bách cứ thế_này bà_con ta sẽ sống như_thế_nào đây,30,2,HATE,0,2,2,0.7675,0.1865,0.046,0.7675
Chuyện gì xảy ra thế ???,chuyện gì xảy ra thế,5,0,CLEAN,1,1,0,0.995,0.995,0.0029,0.0021
Bon con chau TQ lam j co van hoa,bon con chau tq_lam gì co_van hoa,7,2,HATE,0,1,2,0.9724,0.0227,0.0049,0.9724
Ở mức tạm đc nhưng thích chị nữ chính awwwww cong vc,ơ mư c ta mày được nhưng thi_ch chi nư chi nh aw cong vc,15,0,CLEAN,2,2,0,0.9694,0.9694,0.0132,0.0174
Bố con điên,bố_con điên,2,2,HATE,1,1,2,0.9898,0.0058,0.0043,0.9898
"Chúng mày chưa xem anh tao thời còn trẻ đâu, Djtme bắn phát nào headshot phát đấy :) đừng khinh Anh tao .",chúng_mày chưa xem anh tao thời còn trẻ đâu djtme bắn phát nào headshot phát đấy đừng khinh anh tao,20,0,CLEAN,2,0,0,0.7146,0.7146,0.2527,0.0327
Vậy mới thấy tri thức ngu tri thức hèn là như nào,vậy mới thấy tri_thức ngu tri_thức hèn là như nào,10,2,HATE,1,1,2,0.8019,0.0163,0.1818,0.8019
"Nói chứ những ng chống cộng cũng khổ lắm, vì ng ta khổ nên ng ta mới trách, trách chế độ, trách những ai làm họ khổ. Cuộc sống mà, đâu phải ai cũng may mắn như nhau, đời chỉ sống đc một lần, chẳng lẻ vì mình khổ mà đành dành phần đời còn lại để trách. Trách thì đã đành, nhưng có trách thì cuộc sống họ vẫn khổ, vẫn tiếc nuối cho những điều ko may đến với họ. Ở cái tuổi gần đất xa trời rồi thì hiểu.",nói chứ những ng chống cộng cũng khổ lắm vì ng ta khổ nên ng ta mới trách_trách chế_độ_trách những_ai làm họ khổ cuộc_sống mà đâu phải ai cũng may_mắn như nhau đời chỉ sống được một lần chẳng_lẻ vì mình khổ mà đành dành phần đời còn lại để trách_trách thì đã_đành nhưng có trách thì cuộc_sống họ vẫn khổ vẫn tiếc_nuối cho những điều không may đến với họ ở cái tuổi gần_đất_xa_trời rồi thì hiểu,78,0,CLEAN,2,0,0,0.9812,0.9812,0.0092,0.0097
"Trong thới giới thứ 3 những người đáng được tôn trọng và đáng được tuyên vương rất nhiều nhưng ko thấy ai biet đến bởi vì họ nghèo, còn nhung thứ đang sống trong cái kiếp giàu sang lại tỏ vẻ khinh người mạc sát nhục mạ những ai khiến họ ko vui thì được nễ trọng săn lùng bởi vì họ giàu, một xã hội đa số chiếm phần lớn những con người trọng phú khinh bần và chỉ biết nhìn thấy cái trước mắt, tôi ko hề ghét hay chê bay chị này nhưng thật lòng tôi muón nhắn nhủ với chị rằng, nếu chị đọc được chị có chửi tôi tôi cung chịu, nhưng những gì tôi nói ra tôi tin chắc chị phải suy nghĩ tới : khi chị len trang mạng cộng đồng chị chửi và nói có đôi khi dùng những lời vô cụng tục và that sự rất rất khó nghe, vi dụ vô tình 1 đứa trẻ nó nghe được thi sao hả chị, e ko dám nói chị xấu tinh hay gi cả, nhung e dám cam đoan nhung loi chị chửi nhu vậy đa phần những phụ huynh có cs vợ chồng đàn hoàn họ rất sợ thậm chí kinh hải nhưng đa phần họ ko nói ra, ko phải họ sợ chị đâu mà họ sợ khi chị thấy được thì luc đó chị dùng những từ ngữ gì để chửi họ. Chị oi, kiep này chị giàu chị đang thừa của ăn của mặc, chị đep nữa thì hãy trân trọng những điều này va cố gắn làm phước báo giống như những gì chị thường làm mà e từng thấy, để kiếp sau còn có hy vọng minh sẽ được hưởng tiep đieu tốt lành. Em vi dụ nha, hiện tại chị đang thừa tiền lắm của nên đa phần nhung nguoi gap chị đến với chị toàn là những gì họ thấy có lợi cho họ, nếu lỡ mai mốt chị nghèo đi thì chị có được nhu bay gio ko? E rat nễ các a chị nghe si bay giờ, co rat nhieu nguoi nghiem ra được cs là vô thường nên họ rất sẵn sàng  sống chậm đi, sống ko ồn ào, sống biet chia sẽ,sống có đạo với đời... Đó chính là những gì lâu dài và mãi mãi..
Cuối cùng e chúc chị luôn được nhieu sức khỏe và mãi luon xinh đẹp",trong thới_giới thứ 3 những người đáng được tôn_trọng và đáng được tuyên_vương rất nhiều nhưng không thấy ai biet đến bởi_vì họ nghèo còn nhung thứ đang sống trong cái kiếp giàu_sang lại tỏ_vẻ khinh người_mạc sát nhục_mạ những_ai khiến họ không vui thì được nễ_trọng săn_lùng bởi_vì họ giàu một xã_hội đa_số chiếm phần_lớn những con_người trọng_phú khinh_bần và chỉ biết nhìn thấy cái trước_mắt tôi không hề ghét hay chê bay chị này nhưng thật lòng tôi muón nhắn_nhủ với chị rằng nếu chị đọc được chị có chửi tôi tôi cung_chịu nhưng những gì tôi nói ra tôi tin chắc chị phải suy_nghĩ tới khi chị len_trang mạng cộng_đồng chị chửi và nói có đôi_khi dùng những lời vô cụng_tục và that_sự rất rất khó nghe vi_dụ vô_tình 1 đứa trẻ nó nghe được thi sao hả chị_em không dám nói chị xấu_tinh hay gi cả nhung em dám cam_đoan nhung_loi chị chửi nhu_vậy đa_phần những phụ_huynh có có vợ_chồng đàn hoàn họ rất sợ thậm_chí kinh_hải nhưng đa_phần họ không nói ra không phải họ sợ chị đâu mà họ sợ khi chị thấy được thì luc đó chị dùng những từ_ngữ gì để chửi họ chị oi_kiep này chị giàu chị đang thừa của ăn của mặc chị đep nữa thì hãy trân_trọng những điều này va_cố gắn làm_phước báo giống như những gì chị thường làm mà em từng thấy để kiếp sau còn có hy_vọng_minh sẽ được hưởng tiep đieu tốt_lành em vi_dụ nha hiện_tại chị đang thừa tiền lắm của nên đa_phần nhung nguoi gap chị đến với chị toàn là những gì họ thấy có lợi cho họ nếu lỡ mai_mốt chị nghèo đi thì chị có được nhu_bay giờ không em rat nễ các anh_chị nghe si_bay giờ co_rat nhieu nguoi nghiem ra được có là vô_thường nên họ rất sẵn_sàng sống chậm đi sống không ồn_ào sống biet chia sẽ sống có đạo với đời đó chính là những gì lâu_dài và mãi_mãi cuối_cùng em chúc chị luôn được nhieu sức_khỏe và mãi luon xinh_đẹp,347,0,CLEAN,2,2,0,0.9947,0.9947,0.0018,0.0035
"Sao mv lần này không có ca sĩ gì mà cầm cây đàn dài dài đứng nhúng nhúng ta, chắc là ca sĩ đó nổi tiếng quá lần này jack k mời được chứ gì,giận jack ghê",sao mv lần này không có ca_sĩ gì mà cầm cây đàn dài_dài đứng nhúng nhúng ta chắc là ca_sĩ đó nổi_tiếng quá lần này jack không mời được chứ gì giận_jack ghê,33,0,CLEAN,2,2,0,0.9878,0.9878,0.0028,0.0095
"Ủa thằng cuối là thằng đệm đàn mà, ca sĩ gì bay",ủa thằng cuối là thằng đệm đàn mà ca_sĩ gì bay,11,0,CLEAN,2,2,0,0.9664,0.9664,0.0064,0.0272
Mieng c qui nay chac co doi k,mieng c quy_nay chac co_doi không,6,0,CLEAN,2,2,0,0.9958,0.9958,0.0022,0.0021
Ưa đập hi,ưa đập hi,3,0,CLEAN,1,1,0,0.9658,0.9658,0.0297,0.0046
Kẻ mày đc thì cũng đỉnh😀,ke ma_y được thi cu ng đi nh,8,0,CLEAN,2,1,0,0.8479,0.8479,0.0844,0.0677
Bo tay,bo tay,2,0,CLEAN,1,1,0,0.9926,0.9926,0.0049,0.0026
:v báo chí nước ta đã có 1 bước tiến rất lớn trong công cuộc bảo vệ biển đông đó là dám gọi thẳng quân Trung Quốc thay cho từ quân Nước Ngoài !,vậy báo_chí nước ta đã có 1 bước_tiến rất lớn trong công_cuộc bảo_vệ biển đông đó là dám gọi thẳng_quân trung_quốc thay cho từ quân nước_ngoài,26,0,CLEAN,2,2,0,0.9486,0.9486,0.0067,0.0447
vâng....là dân địa phương :v xác minh là có thật :v,vâng là dân địa_phương vậy xác_minh là có thật vậy,10,0,CLEAN,1,2,0,0.9945,0.9945,0.0035,0.002
Cho 1 lai nha,cho 1 lai_nha,3,0,CLEAN,1,0,0,0.9965,0.9965,0.0015,0.002
Ngủi thấy mùi đi tù,ngủi thấy mùi đi tù,5,0,CLEAN,1,1,0,0.9216,0.9216,0.0701,0.0083
Đây là fir :v đéo phả không phận :v ngu thì cũng vừa vừa phai phải thôi chứ :v,đây là fir vậy đéo_phả không phận vậy ngu thì cũng vừa vừa phai phải thôi chứ vậy,18,1,OFFENSIVE,0,0,1,0.9727,0.0175,0.9727,0.0098
Nghic nó chán :)),nghic nó chán,3,0,CLEAN,1,1,0,0.5635,0.5635,0.4169,0.0195
"Quý vị đừng mong Việt nam phát triển nhé. Nhìn sơ sơ cũng thấy tụi nó coi chế độ là quan trọng chứ ko phải đất nước, dẫn chứng nhẹ cái nè: CHXHCN VN đặt tên nước cũng phải đặt cái quái thái xhcn lên trước rồi mới đến Việt Nam, nghĩa là chế độ trước rồi",quý_vị đừng mong việt_nam phát_triển nhé nhìn sơ_sơ cũng thấy tụi nó coi chế_độ là quan_trọng chứ không phải đất_nước dẫn_chứng nhẹ cái nè chxhcn vn đặt tên nước cũng phải đặt cái quái_thái xhcn lên trước rồi mới đến việt_nam nghĩa_là chế_độ trước rồi,45,2,HATE,0,0,2,0.7729,0.2158,0.0113,0.7729
R nó đi ngược chiều gây tai nạn cũng chửi,rồi nó đi ngược chiều gây tai_nạn cũng chửi,9,0,CLEAN,1,1,0,0.9868,0.9868,0.0102,0.003
Cụ đã tiêng chi cho cụ khi nào về với tổ tiên chưa để con cháu nó chuẩn bị,cụ đã tiêng chi cho cụ khi nào về với tổ_tiên chưa để con_cháu nó chuẩn_bị,16,0,CLEAN,2,0,0,0.8765,0.8765,0.0083,0.1151
. ai khịa thầy là chetme đó nha,ai khịa thầy là chetme đó nha,7,2,HATE,1,2,2,0.9714,0.0189,0.0097,0.9714
"sao anh Độ sói không đóng MV của MTP nhỉ, nó lại chả sang vãi lồn",sao anh độ sói không đóng mv của mtp_nhỉ nó lại chả sang vãi lồn,15,1,OFFENSIVE,0,2,1,0.7389,0.2151,0.7389,0.046
Bữa sau chị chặn đường chị đánh cười ỉa,bữa sau chị chặn đường chị đánh cười ỉa,9,0,CLEAN,1,0,0,0.9897,0.9897,0.0068,0.0035
Con nay bo tay,con nay bo tay,4,0,CLEAN,2,2,0,0.8231,0.8231,0.0952,0.0817
Ngo BoiNgoc giống bên Úc lợn. Tự cách ly nên mới có chuyện dương tính vẫn đi siêu thị shopping. Đang chờ kqua xét nghiệm vẫn đi hoà nhạc 🤣 vl dân chủ. Nghĩ nó chán,ngo boingoc giống bên úc lợn tự cách_ly nên mới có chuyện dương_tính vẫn đi siêu_thị shopping đang chờ kqua xét_nghiệm vẫn đi hòa nhạc_vãi dân_chủ nghĩ nó chán,29,2,HATE,0,1,2,0.9572,0.0098,0.0331,0.9572
Cà khịa thầy vl :)))),cà_khịa thầy vãi,3,0,CLEAN,1,1,0,0.9874,0.9874,0.0094,0.0032
nước  mĩ văn  minh mà  sao có thể tồn tại mấy thành phần như vậy lên  nói chuyện...?,nươ c_mi văn_minh ma_sao co thê_tô n ta i mâ y_tha nh phâ n như vâ_y lên no i chuyê n,21,0,CLEAN,2,1,0,0.8597,0.8597,0.0933,0.047
Đường lối của Đảng 😂,đường_lối của đảng,3,0,CLEAN,2,0,0,0.9964,0.9964,0.0019,0.0017
Quá chán,quá chán,2,0,CLEAN,1,1,0,0.9685,0.9685,0.0242,0.0074
Phuong Trinh Nhi nước hoa giống như nước lã vậy đó e có mua hai chay Sài như lồn,phuong trinh_nhi nước_hoa giống như nước_lã vậy đó em có mua hai chay_sài như lồn,15,1,OFFENSIVE,2,1,1,0.9887,0.0057,0.9887,0.0055
Hết ẳng 🙂 câm mõm lại hết đi,hết ẳng câm_mõm lại hết đi,6,1,OFFENSIVE,2,1,1,0.9831,0.0076,0.9831,0.0093
Nhục cái lồn gì k biết?:)). Mệt người sủa ngu. Cút,nhục cái lồn gì không biết mệt người sủa ngu cút,11,2,HATE,1,2,2,0.9871,0.0038,0.0092,0.9871
Lâm Anh Vinn tui bảo rồi loz mẹ,lâm anh vinn tui bảo rồi loz mẹ,8,1,OFFENSIVE,2,1,1,0.9847,0.0034,0.9847,0.012
Đà nẵng khuôn khổ của mày nè Hải Chu,đà_nẵng khuôn_khổ của mày nè hải_chu,6,0,CLEAN,2,0,0,0.9962,0.9962,0.0014,0.0025
"Có thể là do thế lực thù địch lợi dụng những hôm đêm tối đã ra đào bới bờ kè, khiến cho bờ kè bị sạt lở. Đây là 1 trong những chiêu trò kích động người dân của bè lũ phản động. :3",có_thể là do thế_lực thù_địch lợi_dụng những hôm đêm_tối đã ra đào_bới bờ kè khiến cho bờ kè bị sạt_lở đây là 1 trong những chiêu_trò kích_động người_dân của bè lũ phản_động 3,33,2,HATE,0,0,2,0.9671,0.028,0.0048,0.9671
cakhia cực mạnh :)),cakhia cực mạnh,3,0,CLEAN,1,0,0,0.9146,0.9146,0.0774,0.008
20/10 em tăng abe một bó nhan nhé!,20 10 em tăng abe một bó nhan nhé,9,0,CLEAN,2,0,0,0.9924,0.9924,0.0028,0.0048
